Date,AAPL,ADBE,AMD,AMZN,ASML,AVGO,CRM,GOOGL,INTC,META,MSFT,MU,NOW,NVDA,ORCL,PANW,QCOM,SNOW,TSLA,TXN
2024-09-12,0.00028010062066048945,0.0042217361653563105,0.00398008115407294,0.004957848922956071,-0.004236699365839691,0.0029499696948684486,-0.0002992184902232464,-0.001600187323993202,-0.0006868756871454996,-1.4808089842899275e-05,0.0013581970574069123,-0.00655067750602763,0.004066266413491171,0.0012797790210684113,0.009063899806739916,0.0010522208432988678,-5.242520759459746e-05,-0.005202146029242277,0.0073072947917346195,0.0003458837282354299
2024-09-13,-0.00045703177686858833,-0.0013442691787414252,0.0021426553851767115,0.0026198436143711756,-0.005991701525622872,0.001224863146082733,-0.0015252735345203273,-0.000994803818892459,-0.0018448163588412115,-0.0011113170743031974,0.0011873839910156614,-0.007508262907090996,0.0028620080450684426,-0.000761055999246163,0.00877488963186942,0.0008100301255473452,-0.0010706140203434523,-0.004803041061460811,0.004243589566573003,-0.00026181987117804837
2024-09-16,-0.002141714765828756,-0.002712559713835938,0.0016599877933992536,0.0023400843386614245,-0.006290953884273897,0.00025397662184091784,-0.0010884998478653263,-0.001318843564494937,0.0008992339330858689,0.0006846835791150974,0.0015784898622978939,-0.010208909314342507,0.003903944325374892,-0.0024350090526478853,0.011138959029185913,0.002030390502723067,-0.0010698886087880722,-0.005557740342586282,0.003019194767996608,-0.000280292612489752
2024-09-17,-0.001997696907462143,-0.0042055722203284684,-0.0010159789379523554,0.0025506700366019707,-0.0069146080071634695,-0.0008189358566631111,-0.0018929930199275968,-0.0020585721096981592,0.0006810466328441456,0.0007933689825387336,0.0016545162135505498,-0.0096162606810278,0.0032110679210081428,-0.005119830216050503,0.010135740660068731,-0.0005355884282121804,-0.0010466907241625024,-0.00741379935251082,0.001732584047653657,0.00042291907583658084
2024-09-18,-0.0012354378089976525,-0.004798190688023912,-0.0022153690043054176,0.002245103227611056,-0.007648888968741574,-0.0005404194175160027,-0.0016891538667491378,-0.002057794659098894,0.0002822818056086418,0.001186230528526372,0.0007679624874115165,-0.010099331275619749,0.003147882039762612,-0.005022422092212675,0.008804799197851492,-0.005335427933568049,-0.0005483539421010542,-0.00798475050679901,0.0019492550448037993,-0.0002143589785815969
2024-09-19,0.0006421224013388627,-0.0033112912840079943,0.00018301373065643945,0.0028238975131123388,-0.006030954067439387,0.0014594233567338133,0.001139946012158838,-0.0009310327368240723,0.00017251035625935883,0.002351798410824063,0.0017602014199501136,-0.009169168356245826,0.004711256447405371,-0.0035289266950632838,0.00936467661632912,-0.0036293980107764525,0.0005083011892424883,-0.007712508635070714,0.005138105077987098,6.282941679710551e-05
2024-09-20,0.000908740442427397,-0.0029665957151010446,0.0018668737908457632,0.004384354446043614,-0.00611381009406563,0.0035959686238445253,0.001770971584382225,0.0001341444742268605,0.004887458197879746,0.002854786414363775,0.0023830425249135425,-0.00636628291202952,0.006783666138136196,-0.002470035140283533,0.010243054451654554,-0.0012248028517201804,0.0005689693289274156,-0.0020083716442224784,0.006799774356210065,0.0001309770676948707
2024-09-23,1.5274299952661162e-05,-0.0025105135771501252,0.0010422865393519055,0.004721015055435473,-0.005572227462102825,0.0028955248753531394,0.00023953963484973917,-0.0009532261125690389,0.005441279591811366,0.0034967616767105415,0.002031670701428351,-0.004221435153422654,0.005706650883280306,-0.004632889684437413,0.009231002830014812,-0.00081111899554705,-0.0016385499126654601,-0.000934700218024348,0.006972876617948598,-0.0012329829823721661
2024-09-24,0.00013903122177736372,-0.002972546491565131,0.0031529683640350026,0.0051765749251513225,-0.0035989268940237185,0.0054705718647576895,0.0011761053112545495,-0.000980324657250764,0.006993414426526573,0.004052599941445384,0.0019269908425490145,-0.002076250852931344,0.0056260588826845094,-0.0015255924643754026,0.009289992870864605,-0.00038808934058618403,-0.00018466278900081123,-0.002193740495973695,0.009440439648818305,-0.0005773157285868691
2024-09-25,-0.00026795310640507776,-0.004310170354928195,0.004151477303766726,0.005486004253899973,-0.003714065491361979,0.0051105954615011774,0.0020544771773816305,-0.0007814374938574786,0.008742622979460046,0.004688426670560314,0.002227182923209792,-0.0006039817974795303,0.0035743730755086077,-0.0011610147714337105,0.009585935546004148,-0.0012684089001264887,-0.001099136681330326,-0.001098033448516622,0.010919242670455919,-0.0011338715445970205
2024-09-26,0.00032373288919353984,-0.003912411648539271,0.007214955917657512,0.005800269991581208,-0.001522059630680328,0.006837179057059084,0.0033621550255347023,0.00015810371987878824,0.010695744728900669,0.0048705567697915455,0.002526071306486477,0.008295425651273064,0.004343761017798442,0.00010186574316446428,0.010349828628943203,-0.001565476268525573,0.0008032406494279277,0.0005665968493666962,0.011201462226990038,0.0005902957531987274
2024-09-27,-0.000345440060123392,-0.0047135401406742435,0.006574797419197509,0.0045794752595156255,-0.0021377601905097077,0.005716223527838899,0.0038867194785266066,0.0008614837739165492,0.00934899082176065,0.004688956142613371,0.0018378068918611656,0.006838194073774162,0.0031163786896630185,0.002230120045671263,0.009981732314271652,-0.003113960993406045,0.0007572418225793353,4.5879772393109255e-05,0.012299946968475934,-0.0002446687835779393
2024-09-30,0.000970057012134723,-0.004910010165537692,0.00543760178824651,0.0022898760059477607,-0.003540517488114092,0.003784576512191773,0.004156733252327771,0.0009464295109779863,0.0036637928648538378,0.00483849773348804,0.001617612071289226,0.004724879279758914,0.0024035009579979672,0.001489723976815588,0.009802990565808245,-0.0028425152045192413,-0.000980244240501782,0.00041902406995809606,0.01062664596544261,-0.001628899351241997
2024-10-01,0.0008732330668079936,-0.006063230342864256,0.008028999122446007,0.002598119590593739,-0.0009596085301188829,0.005406697120878934,0.004594830660848659,0.003132440198853337,0.006423794629161627,0.006106469570453771,0.0014239018056569242,0.007065330167184508,0.0020016512435103275,0.004424162472934368,0.00948572493065013,-0.00361799821151485,0.0012040622235709952,7.559309838708894e-05,0.010756408199727974,8.638001134275152e-05
2024-10-02,0.001430161006278946,-0.006132533181231426,0.0066034561035342165,0.003326555286684635,0.001644271315088769,0.005923863002065111,0.006260754781423727,0.0030832412619586137,0.007429374769655317,0.005693264721139973,0.0010667282063390403,0.006435265358127234,0.002826078796473708,0.006043468188195839,0.009202222643564618,-0.0019306757354697224,0.0013299800745542989,-0.00036410815315367494,0.006920717948870447,2.661353339322714e-06
2024-10-03,0.0008390378423835942,-0.005694979608263628,0.00807171193959117,0.0012534096035584697,0.002635940531823688,0.00670597503199497,0.006831515091359802,0.0028307643032804974,0.007216270434202548,0.006160920488485039,0.0010583735078771473,0.007365738806194994,0.0033729213900186017,0.0072554950150502005,0.00828804960497721,-0.0010089900074398083,0.0017453238622145816,-0.00041889026090835557,0.0027901086688315925,0.0001705694675645797
2024-10-04,0.0014401600126521807,-0.004957619772430371,0.012368464159431098,0.004330652719144168,0.0053618041926658255,0.013263700062348555,0.008485760232090345,0.005202170304175796,0.009271943752832796,0.008895740261152479,0.0018198238954732493,0.009260538929002183,0.005510992015408206,0.01014070490204172,0.009767154912551002,0.001098566275410423,0.0034223444484466183,0.0029320030422591626,0.008970192382370684,0.0014455361892510732
2024-10-07,0.00029323206710512586,-0.0074954511139267484,0.010974734124563184,0.0016300609928613595,0.004613694984929634,0.011427965296288839,0.007566346616543579,0.004647858746477057,0.00833069073841996,0.007507650610923839,0.0005359078784670457,0.009703613373902997,0.003020517748002488,0.009491514641611454,0.010183664195242881,-0.0007723064811525016,0.0020266523314371675,0.001894937533593971,0.0058063039101239385,0.00014833596689212692
2024-10-08,0.0013945136629142263,-0.00698174302909998,0.009812484979088727,0.0009780210155997393,0.00493854494434815,0.010417593291347066,0.008714893668932171,0.005094172380450651,0.010666754511724174,0.008201065375679334,0.00012204844472910593,0.009187689740544102,0.0036398165116943216,0.010749992414975651,0.0057592200569429155,0.0012580380811806735,0.0015639474666507337,0.0016221899202198465,0.004279447583146062,0.0007223614895971508
2024-10-09,0.001650174422728673,-0.007712890040133891,0.006840142611175565,0.0002644289585973736,0.003006539852240303,0.008467901750187207,0.0073963279898828505,0.003486815663618742,0.009228252807014004,0.0073030406524609345,-0.0006135123867121783,0.006590410610131758,0.003623718951645988,0.006584763269953414,0.006469521924217014,0.0031835569705571443,0.0012210777099400272,0.0035465247135761544,0.003140622863911302,0.0007516685308703363
2024-10-10,0.001516553028941614,-0.007284063942992414,0.004536755231926532,-7.952121774512655e-06,0.002299492833940914,0.006410892356506747,0.007025761285371984,0.002387146750488206,0.009429572195144986,0.005392257227590525,-0.0012755823140360723,0.010449475875466468,0.003361756339834504,0.0064408570640368925,0.004436413406421397,0.0035873783563651674,0.0011960196326476435,0.004825963073531519,0.0022994827013628925,0.0017301888976826662
2024-10-11,0.0012518868088879308,-0.003858352931947895,0.00515590536145793,0.0007097155638288221,0.0016907327681989048,0.0043262481643559555,0.006432256035986794,0.0018496470437649292,0.009386908628076573,0.006009597856318905,-0.001638237961282829,0.008732306005014739,0.0034471901511958945,0.006453936317163872,0.004337643023373999,0.0038496728342591437,0.0007957650897331636,0.0046219888474967104,-0.002196205827775366,0.001374372749186542
2024-10-14,0.00346464040226383,-0.0009907549734946785,0.004451136520288718,0.0007997437630735737,0.0043847664737556805,0.005649208676699063,0.006587034855323482,0.0021859497196451694,0.005953198190395792,0.005175584783246201,-0.0013866515095373511,0.011610788309375097,0.003003612168648656,0.008640815536805286,0.0018759430863646898,0.004058661845590677,0.003500504487468775,0.004636361956926366,-0.0011219112314763747,0.002604890796082493
2024-10-15,0.003907250037459365,-0.000529363923329157,0.0022545097870572406,0.0003015783630080426,-0.003910745367471213,0.004385659923372143,0.006357733000426485,0.0019389205230507078,0.00295030329103515,0.0045391156500797,-0.0018760143178070399,0.008866549557384824,0.002489580667983071,0.006807305879568126,0.002139180839222693,0.005311238581711164,0.0017639982051147862,0.005002006704917817,-0.0012686916404286597,-0.0002442175325133855
2024-10-16,0.002565162636971541,-0.0003998191619263569,0.002930470662674578,0.0002088615577084285,-0.0060141236890234985,0.004870527025848148,0.0072560896477543045,0.0016944913781962445,0.0038081955134616763,0.003578651217485984,-0.0016901765090521492,0.012002327944179509,0.001742412003087035,0.00933293701494196,0.003212270503406239,0.0063599738757174175,0.0011329313427935138,0.003818447300965977,-0.0007208963059085527,0.0001372828277771909
2024-10-17,0.0007917043464924723,-0.0027696393501280003,0.0001197474249072017,-0.0005425138758296643,-0.0073235944979482825,0.004253768079264253,0.004613176679345421,0.0002903996120461827,0.003208841924374628,0.0016249963654190514,-0.0025326419845576875,0.012200901431143723,2.654567415681375e-05,0.007794061280647963,0.0025426765793034544,0.006167374763232725,-0.0006474999033039552,0.0024107570550655376,-0.004499873726806269,-0.00217458272124047
2024-10-18,0.0015518987558293894,-0.002570661452981382,0.00028216023011525817,-0.0006088188051008969,-0.003721287707290738,0.0027030219301311777,0.004775229660872471,-6.381330052723788e-06,0.002288504863160157,0.0013839169324677935,-0.0019700573447244685,0.01087492569612884,-0.0007060714318719741,0.008978021920909091,0.002138599160776561,0.005014695309111544,0.0007373339293969938,0.004269438051716018,-0.0033806161612962016,-0.0010960618724207727
2024-10-21,0.002245850323154841,-0.0028199851300626188,0.0006443731543582465,-0.0011826424043495654,-0.004871327868029291,0.002193121738427883,0.0049789841297286416,0.0007243158950818118,0.0007938651483747394,0.0009977289775637277,-0.0016937537998449937,0.008475104151859526,-0.00026108690344111565,0.010934789693120967,0.0024825237760669637,0.0048968666263134505,0.0010547484978654209,0.002922036389327104,-0.0062656322384928905,-0.0019115417265203548
2024-10-22,0.001916061150664622,-0.0029221662918940627,-0.0010628856883040162,-0.0010366719836640281,-0.005047897783708816,0.001474349995291141,0.003291908209485178,0.0009144602685461966,-0.00072343645843167,0.0016888926065215582,-0.00015087912731383545,0.007667774814994361,-0.00017697906275414564,0.008910416150876972,0.002973728543771814,0.004686076081179114,0.0019901428732392312,0.0015596572538643383,-0.007320685151077383,-0.002638616235014318
2024-10-23,0.0010548142622457458,-0.00315279458706198,-0.0026142948716308344,-0.0019832692713456002,-0.006157053169718529,-0.0003563107222262718,0.0019407694073055204,0.00044638337341247337,-0.0032611152213658733,-0.00032697135389473384,-0.0008337383271800891,0.005441741629733959,0.0010809684149256037,0.006415029110191045,0.0021986640600978767,0.002743168257291767,-0.0003049394352653501,0.0006881411458675213,-0.008852409630092572,-0.0006650123578777866
2024-10-24,0.0007596407513194737,-0.0031321695196967923,-0.004129054250975256,-0.0011754223550661691,-0.00809620173859612,-0.001710854971810416,0.0020457292805095896,4.403206977470209e-05,-0.0032493224937373832,7.714838839040783e-05,-0.0007258676680137688,-0.001068139243496119,0.004065087431416414,0.006505004674723297,0.002021134794746715,0.003896523197054064,-0.0011592081878093353,0.0013223922043687942,0.0026518102458538083,-0.0004820926382106905
2024-10-25,0.0008824634115904339,-0.0030538526897045614,-0.002282537114570965,4.794725096398112e-05,-0.007394245409319544,0.00028670516358615395,0.0025312981183745033,0.00045274000120421043,-0.002467451793464004,0.0006011308103423651,5.8140395421840686e-05,0.0005108826548823719,0.003939057279987912,0.007971566020240167,0.0015841829041985168,0.004591493405957265,0.00021888335307876372,0.0011740767149292842,0.003096440397096151,-0.000375988984341169
2024-10-28,0.0001688315145655317,-0.0035539694795634624,-0.0010194420718099505,0.0006332572283594462,-0.007115975153619008,5.8469146269835015e-05,0.003630651224501069,0.0003119658878099507,-0.0009973213164086337,0.0005817027350763726,-0.0003903875990547756,0.0015693847023625473,0.002916981232913185,0.007594778477159603,0.0007753261898417241,0.003132455482254998,0.0008150134624738514,0.001317348614960201,0.0016310772425975118,-2.7354723970979265e-05
2024-10-29,0.0016837579886736231,-0.0016552592602354533,0.0022791519271381675,0.0016028591543185034,-0.005886880790163284,0.003615031691092252,0.0050208818409426485,0.0008559991244678322,0.0006001358613305918,0.0015373047046324806,0.001354511454403129,0.00404981290395216,0.004865642566699718,0.009682584197817123,0.0020189301331038413,0.0053819551624651575,0.003167965300092174,0.003784560866449188,0.0017514798087115313,0.002516533761947237
2024-10-30,0.0007938724763630389,-0.0018217034563510425,-0.003038506203204555,0.002200615418651364,-0.008674246629836657,0.0019373348502185251,0.0030150187418050644,0.002602885487232154,-4.882197718990011e-05,0.0017300200683638522,0.0018447703147004835,0.00238411414859272,0.003941245607996674,0.008215877380121884,0.0021801865868647462,0.004146104542448353,2.1204163868659977e-05,0.004301047100416433,0.003115980667857038,0.0012535883207376696
2024-10-31,0.00012813136922213976,-0.0025065493595691603,-0.005523430096478416,0.0013161576542329745,-0.00951223072614269,-0.00036765726483558583,0.0019106631863394508,0.0016427717692182042,-0.0015073919167077731,-0.0011856897291373624,-0.0011108876887112428,-0.000730539253312168,0.0024650035408605385,0.004171953014007834,0.0005087706997583596,0.0036865752154027487,-0.001603752544543563,0.0021748828859975366,0.0032997089113553256,0.0008607825534168057
2024-11-01,-0.0007862211925780515,-0.0023523297322361526,-0.008762016448140392,0.0031586972016429127,-0.009385604871456076,-0.001999695006406671,0.001268067185575955,0.00133362751591673,0.0016547147210289436,-0.002352631657565163,-0.0005586194550184053,-0.0009015527226856502,0.0015054166020713466,0.004323739128588866,-4.041684386908995e-05,0.0030515934064115624,-0.0008298637609308046,0.0005430439607198301,0.0011684848609903376,0.001036085018570898
2024-11-04,0.00013845025822293856,-0.0005388472542136646,-0.009187825449275993,0.004146324193713513,-0.008704775238953083,-0.0016676314159728201,0.0023787927994830425,0.0019563441417468686,0.0006540064991828354,-0.001987563745764348,-7.80270234911895e-06,-0.00027825246770712964,0.002737600270112578,0.0034430545323847483,9.356740245654583e-05,0.003487533356654843,-0.0002768836887585502,0.00017766266757271998,0.0017848623727170388,0.0010838411070870746
2024-11-05,-0.0004574510687494093,-0.0009295023641855915,-0.009385434959064682,0.0045653975453679,-0.00873881452605097,-0.0016941274124205596,0.0010616160959793564,0.0016745616281707454,0.000330113066028459,-0.0016331555709713952,-0.00027176399352822346,0.0017495502775574767,0.002712855485130289,0.0028376929145490616,-0.0005550961979006452,0.0016600125254288612,0.00012379849564089773,0.0015227454789113804,0.002793629006619397,0.0005557160243408021
2024-11-06,-0.0014557142821023162,0.0011805293403082118,-0.007656213410056184,0.005797228412693867,-0.011162440160475967,-0.0015137611233455306,0.003269107146001193,0.004435304960947195,0.0037392043468932436,-0.0014656287819935054,0.0004563234551776152,0.005164177253058932,0.0030168808695321516,0.004965019455456005,0.0010743868396085932,0.003148827877488508,0.0010911978936296086,0.0009255581393515455,0.010874666077042915,0.0029627530531115666
2024-11-07,-0.0002781900591060926,-0.00016710000376845,-0.00402997910087996,0.006112263547598995,-0.009264401411615535,-0.00025755733889681887,0.003510497759403286,0.005568400056741895,0.006606002932473848,0.0008174936982351666,0.0012750848277961302,0.003908947668281637,0.003744112108368153,0.005273708307599251,0.003186696353781093,0.002485310901211463,0.001567436387447041,7.716039174444633e-05,0.012799786277894003,0.004170356712217155
2024-11-08,-1.232981317210169e-05,1.9265528836992507e-05,-0.005783924333771723,0.005085823454781502,-0.010238760699782157,0.000829815730763589,0.0056642866574747545,0.004546664098091258,0.005816691004109642,9.394096426108556e-05,0.0008777080780394964,0.0026613365133430046,0.003709229451390711,0.00485760284611515,0.0038567337823949164,0.0025394354872365576,0.000555909292063167,-0.0010923048343911834,0.02128487432421631,0.004150480105990645
2024-11-11,-0.0014377541561711392,-0.0004263464385442062,-0.00520642110406821,0.00510293830067593,-0.011979552597447329,-0.0006867092178236889,0.008121813054966048,0.004580524407495757,0.0038766983368507093,-0.00046936665185626225,2.990373858147155e-06,0.0005450964581206364,0.004769579988744438,0.0028420149261286385,0.0037254692863659677,0.0033002168402615217,-0.0025814403880469405,0.0003379088128178498,0.025452456720547245,0.00228186033093668
2024-11-12,-0.0019889923703781897,0.0019070991887383815,-0.003857841533572709,0.005563332941619236,-0.004007685298966479,0.0002975684639561826,0.008601002296010051,0.004781056720232079,0.003764076347600437,2.3550599630300928e-05,0.0006511706314850762,0.0003064922291825589,0.0062477183617737795,0.0062279805045975965,0.004420747720780932,0.0032192944613229748,-0.0029220195084458333,0.0013019429640955705,0.022286058381711445,0.0036796415594748445
2024-11-13,-0.0013479386413727979,0.0030249079506153077,-0.0052023954676763354,0.007018613385189077,-0.0004805100700470799,-0.0006901586798793658,0.008249305281123099,0.0041173940066101585,0.006109211326718667,0.00041996947047889257,0.0012204969745415295,-0.004059329507917648,0.00660681056137174,0.0039815520165096705,0.004238622048351742,0.003926066226078911,-0.003087283727414192,0.004966493402275974,0.02215164666596739,0.0018079803248922444
2024-11-14,-0.0007392364653452,0.0033460752928043793,-0.005405937093520896,0.006235523812585647,-0.0002783603466544271,-0.002943786802540449,0.0067329021919285085,0.0038700903800078235,0.006038567239143399,0.00016299527406763437,0.001347128124686825,-0.0057157870312211645,0.006427064445110303,0.0037032752669455713,0.00329801218877524,0.002544485829040022,-0.0018700111154691056,0.004353427204861931,0.01936526654955678,0.002471484544665997
2024-11-15,-0.0020585197503670215,0.001039692607170606,-0.006735237853394532,0.003749127058436169,-0.004372598618314671,-0.0041178538442278815,0.005455228111998905,0.0028397867934244316,0.003944902780582576,-0.0017965865760364186,-0.00021827937197597125,-0.006745914252831153,0.004808511355606271,0.0016840483349301605,0.0026949783298194805,0.0017830570193749673,-0.0028755365595289186,0.0028589265249953756,0.020941151206746878,0.0012441488496656937
2024-11-18,-0.0017022959293215012,0.00037238278747248055,-0.005860245575173934,0.003503391160824776,-0.003238315382678014,-0.0038938853680688832,0.0052741518237890365,0.003455447799936534,0.004797352109048586,-0.0016540751205324112,-0.0002008454807444271,-0.005207516665498885,0.004694392450591134,-0.0010292515814998072,0.0035027023379373854,0.0012835393408630325,-0.0010706796144725195,0.0034340815945886893,0.024169572459501198,0.003430908595353027
2024-11-19,-0.0015142038196657825,0.0008445072677231713,-0.004488233095041799,0.004058158237694243,-0.003945886875574162,-0.0038210163045485244,0.0059653185115298435,0.003933705474024202,0.004472332158527814,-0.0016462072550084306,-0.0009990267069892368,-0.004517152885052156,0.005549177335918637,0.0014598831253735678,0.003910071305728175,0.0017477494997037047,-0.0022405023014217262,0.0062345410276379905,0.025442244340307934,0.0024160769515212234
2024-11-20,-0.0002753461588187178,0.0016527886231244627,-0.004747423305866477,0.004950635825068855,-0.003375138299062941,-0.0028198353656889996,0.0069925693809097635,0.0040475312083499415,0.00501726927027254,0.00032240928334428267,-0.000933950433649644,-0.0029051743901652325,0.006151623611592711,0.0024822621347108664,0.0050300577081139166,0.004751094285472363,-0.0035099674690930783,0.006622743186352031,0.02585950847548755,-0.00030297198310572646
2024-11-21,-0.0003389853402515519,0.00236995037925502,-0.0049606986110397044,0.0033895464094704343,-0.002487042935455319,-0.001986059728775985,0.008130395710020711,0.0016935376660396962,0.005093802420047233,-0.0002552250112886012,-0.0011650904172724962,-0.0015305290347293887,0.004634410761929558,0.0024450566182984356,0.005100693225906522,0.004471242094161293,-0.0035744510881578263,0.022399220337431504,0.014550608702031481,-0.0015074564599133367
2024-11-22,-0.0002257667889433601,0.0030461502943334106,-0.0055570963375545235,0.0026829822139024075,-0.00249608444727476,-0.002379095792976632,0.008414444657990827,5.392529078964703e-05,0.004455583703735744,-0.0010876709306261501,-0.0010675418521611246,-0.0020849470683879214,0.005580968197712722,0.0004336074338682272,0.005310904816575979,0.002413282058604427,-0.003792143108806545,0.020770982999469955,0.014780708321269681,-0.0016353430222149135
2024-11-25,-3.1944829950392163e-06,0.003965554903988577,-0.005733350569308582,0.0036322281352357154,-0.0014205899292004166,-0.0019162221185774042,0.007419238996041933,0.0004922776865495914,0.004681587439881762,-0.0009820736699661325,-0.0006707294776578332,-0.00048431102110092495,0.005516630846853676,-0.0012948384422256155,0.004509779242658224,0.003365242023217985,-0.0037173896462415978,0.021403623931012784,0.014040243023509225,-0.0001246124247213265
2024-11-26,0.00040918160771951094,0.0041466870832577276,-0.00892057297892348,0.004575601158634146,-0.00290872967639329,-0.004039081349772944,0.007147913956617435,4.298433676094282e-05,0.003076642712933364,-0.0015438086095133975,-0.00020056405534642495,-0.0026080962691390373,0.00591365690150687,-0.0012237471788633715,0.004849888964433074,0.004242406454088366,-0.005409849149140289,0.020911072402619035,0.014556589590785717,-0.001953379430073554
2024-11-27,0.0011454260003107453,0.0029077723063815953,-0.004149624684789899,0.003567820023131207,-0.0008305286730810824,-0.0048525871695937915,0.005645630722035677,-0.0013330419555198426,0.0035550871708764087,-0.0017974124865545004,-0.0008518359811289011,-0.0024812892870540726,0.004735603605894511,-0.001124627474273987,0.0025096124451342294,0.0035296202820594537,-0.003198021196818801,0.02136411832204337,0.014146733604545459,-0.0015822101580713177
2024-11-29,0.002566691248334341,0.004010318329875845,-0.002280424317614671,0.005732516911277452,0.0011971174852598743,-0.0021532652515492577,0.006491123142358441,-0.0004556571367395068,0.006149628586569716,0.0006986315485380867,0.0022301040067139954,-0.00048039750836096907,0.006016884101828846,0.0023115847095877885,0.005020115873619918,0.0038643673145499547,-0.001070349914639762,0.02343300531604154,0.017484534882286035,-0.0002949553986345721
2024-12-02,0.003706800872003069,0.003542845190337024,0.00026525305722752135,0.0033179510439479308,0.0028453912044906827,-0.0005363270516857144,0.006070806194831741,0.0002434470135166622,0.0019968041988606745,0.00234710852941421,0.0026233741443525416,-0.0002142637419495108,0.005410344603370193,0.0014547338687524558,0.003442856919234871,0.0038468002896736133,-0.0004190221568586228,0.0224604656785438,0.019386824368421367,-0.0005415676927128021
2024-12-03,0.004547266611450629,0.003698820462204616,0.0006424223403776686,0.004508879579216374,0.0035730728784839683,6.564470686676316e-05,0.005576081257561355,0.000798110879694558,0.0004117558708929825,0.004674350655933751,0.0028816211647090194,-0.0005624854042966032,0.0052417825082338556,0.0018026011063480118,0.0039772330571106514,0.0043664962360170255,-0.0005297964781438236,0.02423887154912,0.019825939917533304,-0.001361596207249255
2024-12-04,0.004297141862352272,0.005131458046802867,0.0010126993435915278,0.004664530716308924,0.0033077495093632283,-0.0008047832942839506,0.011160715494652534,0.0015345979226331075,-0.002499288339301281,0.003637116582255301,0.003235630233664172,-0.0007278229324599372,0.007492271991284843,0.002123635777773991,0.004780511710665336,0.0051777029903109836,-0.0005170452657434266,0.026029439768268638,0.018981464522808182,-0.0012140294030816123
2024-12-05,0.004466663634561979,0.00340029472666164,-0.0011147357972571936,0.003310038955596217,0.0038338892192896824,-0.002455671598423298,0.008697045351209586,-0.000955701070628412,-0.008849715360646349,0.00327521007161507,0.002770381928586091,-0.004861721861088403,0.0063115827028189355,6.249094965138924e-05,0.0015088929003043371,0.0024075920696613184,-0.0032969279555420394,0.02299296997790922,0.01322078888337171,-0.005234115016788022
2024-12-06,0.003356910193880258,0.005156884519206001,-0.003720970131995849,0.00406442584772847,0.002463933045693395,-0.0009846102617091569,0.008149315679751334,-0.0015572499239453808,-0.010916541896241316,0.002776232908483206,0.002252964202244451,-0.00541944909835484,0.005293394464379047,-0.001963446711982558,0.00155681608054955,0.0025273902286883252,-0.0035481353465776242,0.022278384540783618,0.014438497251383691,-0.005803372948047192
2024-12-09,0.004221374414047918,0.005324912949476202,-0.0058820787185982605,0.004302538785215848,0.0028619075863954902,-0.0011026857891037079,0.004912956973650196,-0.0006469494362434935,-0.011122265561978439,0.002158045100823419,0.002868792981949564,-0.003938262514520313,0.005476320084046543,-0.0028178601649715917,0.0004607096891861784,-0.0001302679419745656,-0.002584238918601045,0.022566768046805234,0.010417888875392117,-0.006344807865017921
2024-12-10,0.0050294960019606205,0.004254069070472088,-0.006875152800411144,0.004392165697683697,0.0026360247512661585,-0.0018071243609842024,0.0014499575466310089,0.0015864533620649434,-0.010489354507938475,0.003150091274077155,0.0031032749860782916,-0.004781347668817615,0.00441944441718361,-0.003362344838359238,-0.002844413988951522,-0.000880755747553924,-0.0031490893263667217,0.01893969942290829,0.0073747619515568685,-0.006186769331729613
2024-12-11,0.004771192950529429,0.002342786071118641,-0.004669530957283996,0.005051571266189931,0.003444061312948066,0.0022593563246875005,0.0023991529338424746,0.003996690260329549,-0.008812112456395006,0.004087220796219787,0.003141165393452522,-0.0006691234688311843,0.004684177571723352,-0.0028357421817182538,-0.0027270826999967633,0.00024023463305641312,-0.0006222685468575073,0.018265677280023058,0.013412781635470761,-0.005071442196183979
2024-12-12,0.004870921427980274,-0.0050810261060168175,-0.002989302962169199,0.0035292923310915546,0.003034926278955441,0.002315188286976111,0.00276369672987129,0.0038707655152711517,-0.008744802024009412,0.0043499347558243195,0.002948153516562363,-0.0005328759827283647,0.004868913396396568,-0.0028617140117363437,-0.0036530176630182208,-8.032910332455012e-05,-0.00020479061632791562,0.015595505693189193,0.012361282480897661,-0.00340983963426878
2024-12-13,0.004216680101769138,-0.005775863771718126,-0.0042369007205703855,0.0038114220330397073,0.0019675967158479745,0.015453275243754078,0.003717618166061765,0.004235765871570462,-0.01002422105639587,0.0037672478553793355,0.002494730990016819,0.002005577042545975,0.0039544255742983755,-0.004154153408931982,-0.003523169039626989,2.4289368872998374e-05,-0.0012196337969853145,0.01546861060205169,0.01741520438055052,-0.003509189092442566
2024-12-16,0.005508516372224576,-0.0037218998399178695,-0.002904676426632907,0.007110952038091517,0.00470905938496039,0.022684036044546024,0.00509304415083901,0.006917405303049751,-0.0074613279924850675,0.006120809668283367,0.004370294395115565,0.00624707721104571,0.00571436296449398,-0.0033636234705086477,-0.003261249388842158,0.0024721707225403957,-0.0003633621316653901,0.018180262675654618,0.018952953392045124,-0.0028805963038636474
2024-12-17,0.005323381148970246,-0.0040209967056588245,-0.005057466468949357,0.006953433521265917,0.005094672791505028,0.020478267376275693,0.004679559984882303,0.005787598490324108,-0.009403635993326376,0.005707458014876099,0.0045964902219008345,0.005796879312080422,0.0053404091142858715,-0.003329014813470188,-0.004246627909655842,0.0021830265269048967,-0.0015999670788289012,0.01711549943652333,0.017962146658632848,-0.004740796322601504
